2.2923417
2.3098755
2.3055644
2.3372087
2.3433657
2.3249774
2.3190038
2.3342917
2.3558135
2.368924
2.3666127
2.3701785
2.390409
2.3874404
2.4180446
2.4195614
2.4227824
2.4140544
2.4043012
2.445786
2.3508086
2.3599613
2.3520694
2.3839498
2.3597798
2.3623333
2.3536336
2.3517232
2.3199162
2.3231738
2.3277395
2.3452835
2.3483305
2.3557231
2.3577144
2.348662
2.3772879
2.366448
2.3400784
2.3150184
2.3367772
2.3678298
2.3591452
2.3680916
2.3461034
2.3529081
2.3718362
2.3885293
2.4337156
2.469337
